time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/explained_variance,train/std,train/value_loss
2,1,985,2048,,,,,,,,,,,
4,2,999,4096,-5.679428496956826,0.05615234375,-0.008176424485282042,0.00025,0.004849311,0.1496911644935608,10,0.2,0.03157460689544678,1.001309871673584,0.4600877892225981
5,3,1028,6144,-5.683746239542961,0.038525390625,-0.006360916561970953,0.00025,0.0051540686,2.598074197769165,20,0.2,0.06444954872131348,1.0024614334106445,7.8402356773614885
7,4,1047,8192,-5.692625880241394,0.037109375,-0.005827278696233407,0.00025,0.0053084614,1.3481650352478027,30,0.2,0.11832094192504883,1.0060969591140747,3.5295691594481466
11,5,912,10240,-5.696642416715622,0.027294921875,-0.003652818314731121,0.00025,0.004472604,1.4995635747909546,40,0.2,0.10195547342300415,1.004732370376587,3.9194917559623716
13,6,942,12288,-5.690705746412277,0.027392578125,-0.00118135238008108,0.00025,0.007047033,8.558065414428711,50,0.2,0.023199737071990967,1.0033783912658691,21.085461324453355
14,7,965,14336,-5.687829875946045,0.046142578125,-0.003951758732728195,0.00025,0.0047038454,0.6966502666473389,60,0.2,0.11466795206069946,1.0029149055480957,1.4065576910972595
16,8,984,16384,-5.684793853759766,0.048583984375,-0.002316919853910804,0.00025,0.005990506,2.232793092727661,70,0.2,-0.003019094467163086,1.0017129182815552,5.277693800628185
18,9,992,18432,-5.694562476873398,0.030419921875,-0.002769150560197886,0.00025,0.0039745206,15.30086898803711,80,0.2,0.07793748378753662,1.0088584423065186,22.814948630332946
20,10,1006,20480,-5.713893964886665,0.042822265625,-0.0069643601891584694,0.00025,0.0050370195,6.292612075805664,90,0.2,0.12894326448440552,1.0104453563690186,12.089192646741868
22,11,1006,22528,-5.724571314454079,0.034521484375,-0.0015342341997893528,0.00025,0.007101113,9.483888626098633,100,0.2,0.10302048921585083,1.0150253772735596,23.75321307182312
26,12,938,24576,-5.725517788529396,0.068359375,-0.00519572191988118,0.00025,0.006149299,10.983301162719727,110,0.2,0.08192157745361328,1.0096962451934814,20.43795461654663
29,13,906,26624,-5.71237667798996,0.011572265625,-0.0023603148554684596,0.00025,0.00439065,4.785471439361572,120,0.2,0.24014687538146973,1.0084377527236938,9.340937969088554
31,14,915,28672,-5.70940714776516,0.03369140625,-0.0036006449430715294,0.00025,0.005939019,8.233674049377441,130,0.2,0.10135549306869507,1.0093379020690918,18.856660068035126
35,15,874,30720,-5.714439162611962,0.021142578125,-0.0008223329030442982,0.00025,0.002996053,4.899302959442139,140,0.2,0.17772656679153442,1.0107548236846924,10.43252132833004
37,16,883,32768,-5.720285975933075,0.027392578125,-0.0035066537384409457,0.00025,0.004393786,4.64982795715332,150,0.2,0.1231546401977539,1.012454628944397,11.862770602107048
39,17,888,34816,-5.72094578742981,0.052587890625,-0.004039563110563904,0.00025,0.0053422647,12.668933868408203,160,0.2,0.0900227427482605,1.0113883018493652,23.500759291648865
41,18,886,36864,-5.720667114853859,0.06123046875,-0.0042021417611977085,0.00025,0.0041664676,4.518044948577881,170,0.2,0.36000770330429077,1.0106295347213745,8.137261253595351
43,19,896,38912,-5.721053859591484,0.019873046875,-0.000783487205626443,0.00025,0.0035013848,8.688211441040039,180,0.2,0.113547682762146,1.011936902999878,18.9617056787014
45,20,906,40960,-5.722480887174607,0.05615234375,-0.003182958535035141,0.00025,0.0060288953,8.156930923461914,190,0.2,0.1729169487953186,1.0130409002304077,19.66590211391449
46,21,915,43008,-5.727442193031311,0.044189453125,-0.006401132926112041,0.00025,0.0058393236,4.444706916809082,200,0.2,0.29313308000564575,1.0144827365875244,11.224388617277146
48,22,924,45056,-5.729695436358452,0.045068359375,-0.002917732862988487,0.00025,0.0063072266,13.365022659301758,210,0.2,0.09322059154510498,1.012683391571045,23.74098691344261
50,23,926,47104,-5.731497114896774,0.056982421875,-0.004340771496208618,0.00025,0.0077351048,3.27994441986084,220,0.2,0.07570940256118774,1.0163379907608032,7.00053001344204
52,24,933,49152,-5.74622839987278,0.07958984375,-0.005390067843836732,0.00025,0.008020849,5.057074546813965,230,0.2,0.07003360986709595,1.0188542604446411,12.930464214086532
54,25,940,51200,-5.75153007209301,0.061376953125,-0.004864637649734505,0.00025,0.0054308777,1.7842036485671997,240,0.2,0.005981743335723877,1.0204277038574219,4.4044823288917545
56,26,947,53248,-5.746055001020432,0.041845703125,-0.00503819143777946,0.00025,0.0042907055,0.24029679596424103,250,0.2,0.340140163898468,1.0151617527008057,0.5746804732829333
58,27,953,55296,-5.739863601326943,0.062158203125,-0.0058588566986145455,0.00025,0.008131054,1.2409900426864624,260,0.2,0.07014453411102295,1.0175108909606934,4.15816495269537
59,28,959,57344,-5.733600234985351,0.084228515625,-0.0006953656527912244,0.00025,0.009094581,1.4577122926712036,270,0.2,-0.011023163795471191,1.0129280090332031,2.419363524019718
61,29,965,59392,-5.734815552830696,0.08740234375,-0.005161589139606804,0.00025,0.008412341,1.3691966533660889,280,0.2,-0.08594226837158203,1.0170364379882812,2.9993759870529173
63,30,971,61440,-5.737191486358642,0.06728515625,-0.0049198113527381794,0.00025,0.0063768355,3.8419671058654785,290,0.2,-0.00816333293914795,1.0134963989257812,8.569868969917298
