time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/std,train/clip_fraction,train/approx_kl
2048,1,1,1590,,,,,,,,,,,
4096,2,2,1496,0.2,0.00025,0.01703745126724243,3.72262399494648,1.6297266483306885,-0.006323552163667046,-4.259847202897072,10,1.0023432970046997,0.053515625,0.0064175455
6144,3,4,1472,0.2,0.00025,-0.024552345275878906,23.093146669864655,3.97192645072937,-0.004924852232215926,-4.258154791593552,20,0.9968924522399902,0.024755859375,0.006333687
8192,4,5,1453,0.2,0.00025,0.0037554502487182617,24.238081738352776,6.881661415100098,-0.0015910846064798533,-4.244587188959121,30,0.9942500591278076,0.008154296875,0.004102287
10240,5,7,1443,0.2,0.00025,-0.0009461641311645508,0.36636264007538555,0.177067369222641,-0.0015717315924121066,-4.254564639925957,40,1.0043150186538696,0.023486328125,0.003195446
12288,6,8,1440,0.2,0.00025,0.06852877140045166,4.253525578975678,1.2775617837905884,-0.005042767795384861,-4.268708664178848,50,1.002318024635315,0.071826171875,0.0063637327
14336,7,9,1438,0.2,0.00025,0.2662847638130188,1.7882527150213718,0.82724529504776,-0.006161960840108805,-4.263476946949959,60,1.0030219554901123,0.0869140625,0.0077964445
16384,8,11,1412,0.2,0.00025,0.10691410303115845,4.257902603596449,1.6711442470550537,-0.0033912405488081276,-4.261619108915329,70,0.9995646476745605,0.041162109375,0.004972845
18432,9,13,1412,0.2,0.00025,0.1303396224975586,27.552786201238632,19.397987365722656,-0.00395328739832621,-4.258835825324058,80,1.0019960403442383,0.0384765625,0.0077231517
20480,10,14,1413,0.2,0.00025,0.13867729902267456,27.245870298147203,11.760025978088379,-0.0010046313269413075,-4.265566200017929,90,1.0045748949050903,0.025439453125,0.0025305906
22528,11,15,1414,0.2,0.00025,0.08594191074371338,11.908723306655883,5.696515083312988,-0.002450242851045914,-4.2770278483629225,100,1.0095560550689697,0.0494140625,0.005600857
24576,12,17,1413,0.2,0.00025,0.10210686922073364,53.55027016401291,17.218074798583984,-0.004549705047975294,-4.2833703517913815,110,1.0080609321594238,0.052880859375,0.0050700526
26624,13,18,1412,0.2,0.00025,0.11997544765472412,70.96144369840621,41.239898681640625,-0.00023813650841475464,-4.279283758997917,120,1.0075501203536987,0.01142578125,0.0041467156
28672,14,20,1413,0.2,0.00025,0.06378757953643799,14.521554404497147,9.409073829650879,-0.0020420369881321678,-4.275243484973908,130,1.0041818618774414,0.025830078125,0.004522521
30720,15,21,1414,0.2,0.00025,0.12059694528579712,59.360518008470535,22.90108871459961,-0.001998334341624286,-4.268595221638679,140,1.004625916481018,0.027294921875,0.004434951
32768,16,23,1415,0.2,0.00025,0.11794555187225342,66.14238336086274,21.269500732421875,-0.0010903995134867728,-4.270609077811241,150,1.0052846670150757,0.02734375,0.003724952
34816,17,24,1416,0.2,0.00025,0.02744382619857788,23.504443681240083,11.548982620239258,-0.0011360172182321548,-4.275196698307991,160,1.008215069770813,0.02666015625,0.004646117
36864,18,26,1416,0.2,0.00025,0.14334779977798462,60.87386468648911,20.687911987304688,-0.003013102766999509,-4.283453845977784,170,1.0095046758651733,0.030810546875,0.0036388836
38912,19,27,1417,0.2,0.00025,0.16746675968170166,71.60906354188918,51.207977294921875,-0.0024136189618729985,-4.279622820019722,180,1.0060559511184692,0.023681640625,0.004675893
40960,20,28,1417,0.2,0.00025,0.009867250919342041,24.380646270513534,8.710457801818848,-0.0019046256289584561,-4.2747230052948,190,1.0070991516113281,0.035546875,0.0043285056
43008,21,30,1417,0.2,0.00025,0.17544156312942505,60.00547461509704,16.551082611083984,-0.002986447242437862,-4.2789666801691055,200,1.0092542171478271,0.023681640625,0.0037216637
45056,22,31,1411,0.2,0.00025,0.05797719955444336,76.44204469919205,30.6029109954834,-0.0011532367061590776,-4.283748748898506,210,1.009539246559143,0.002001953125,0.0007060651
47104,23,33,1411,0.2,0.00025,-0.027106165885925293,24.263209915161134,11.698848724365234,-0.0014825625348748872,-4.28634622991085,220,1.010857105255127,0.01591796875,0.0026561373
49152,24,34,1411,0.2,0.00025,0.09334075450897217,58.26250820159912,32.433143615722656,-0.0013379377458477392,-4.289706546068191,230,1.0127997398376465,0.00712890625,0.0040235654
51200,25,36,1411,0.2,0.00025,0.13050293922424316,78.31733846664429,34.833683013916016,-0.002990488801151514,-4.294733288884163,240,1.0137267112731934,0.029736328125,0.007405841
53248,26,37,1406,0.2,0.00025,0.04954034090042114,70.03966653347015,55.6920280456543,-0.0007149243872845545,-4.297735732793808,250,1.0149644613265991,0.0115234375,0.0027753091
55296,27,39,1406,0.2,0.00025,0.09387451410293579,28.968655425310136,13.381277084350586,-0.003940372314536944,-4.297039556503296,260,1.0127098560333252,0.02216796875,0.00299213
57344,28,40,1405,0.2,0.00025,0.07556182146072388,69.92700172662735,35.678855895996094,-0.0025897152023389935,-4.289811366796494,270,1.010657787322998,0.00986328125,0.0040404196
59392,29,42,1403,0.2,0.00025,0.026319563388824463,79.206422996521,31.875015258789062,-0.0014096678249188698,-4.289715841412544,280,1.0129084587097168,0.023095703125,0.0050012683
61440,30,43,1404,0.2,0.00025,0.22019708156585693,25.427917063236237,6.606698513031006,-0.0020173374563455583,-4.294940575957298,290,1.0144082307815552,0.02265625,0.0038618739
