train/reward,time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,train/std,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_fraction,train/loss
-0.21868572,2,2048,799,1,,,,,,,,,,,
-0.9052868,5,4096,769,2,5.960464477539063e-08,0.2,-12.78332616686821,0.006941854,1.003059983253479,0.00025,-0.005751071035047062,10,0.6764250300824642,0.075146484375,0.1236717700958252
-3.313516,8,6144,761,3,-0.004249453544616699,0.2,-12.802792799472808,0.0072467295,1.0045294761657715,0.00025,-0.0044160245102830235,20,16.462246796488763,0.037451171875,12.321405410766602
-0.3282856,10,8192,756,4,-0.0048449039459228516,0.2,-12.811732393503188,0.0057594064,1.0048543214797974,0.00025,-0.006393867667065933,30,7.120205849409103,0.048828125,1.802329421043396
-6.5065722,13,10240,735,5,-0.011897802352905273,0.2,-12.81588510274887,0.0073881336,1.0058151483535767,0.00025,-0.007652974897064268,40,20.255038797855377,0.058251953125,7.562265872955322
0.35118598,16,12288,736,6,-0.0004273653030395508,0.2,-12.828815710544585,0.0072386255,1.0076006650924683,0.00025,-0.005532138411945197,50,38.360011875629425,0.03623046875,23.906904220581055
0.22112677,19,14336,737,7,0.010289609432220459,0.2,-12.86081541776657,0.008668147,1.0120717287063599,0.00025,-0.015207588352495804,60,6.864768607914447,0.095458984375,4.954699516296387
1.7963802,22,16384,734,8,0.013813495635986328,0.2,-12.878699833154679,0.0070847794,1.0120915174484253,0.00025,-0.005299603067396674,70,42.517582738399504,0.046533203125,22.70209503173828
1.1824843,25,18432,735,9,0.11108195781707764,0.2,-12.878036665916444,0.00844183,1.0118252038955688,0.00025,-0.007281338120810688,80,16.20528302192688,0.06474609375,10.822816848754883
0.80901325,27,20480,736,10,0.05639439821243286,0.2,-12.877363115549088,0.006556385,1.0121636390686035,0.00025,-0.005833560675091576,90,57.46818902492523,0.035986328125,17.65169334411621
-1.52652,30,22528,737,11,-0.03522002696990967,0.2,-12.877353256940841,0.007293476,1.0119414329528809,0.00025,-0.004409583046799526,100,56.473923933506015,0.038134765625,17.96746063232422
0.24927005,33,24576,737,12,0.06843745708465576,0.2,-12.872179520130157,0.009262658,1.0119866132736206,0.00025,-0.008400075801182539,110,16.839687165617942,0.072265625,5.824465751647949
3.8989117,36,26624,737,13,0.015117168426513672,0.2,-12.87847089767456,0.005952634,1.012375831604004,0.00025,-0.00536100069002714,120,61.65649334192276,0.0373046875,32.53765869140625
1.9756936,38,28672,738,14,0.12291038036346436,0.2,-12.88720731139183,0.010196183,1.013648271560669,0.00025,-0.0069453703967155885,130,17.140846860408782,0.082470703125,9.227378845214844
-6.0332084,41,30720,738,15,0.09122180938720703,0.2,-12.896349006891251,0.008082621,1.014695405960083,0.00025,-0.008125046890927478,140,53.37265299558639,0.0697265625,26.488792419433594
0.0015460383,44,32768,737,16,-0.028359174728393555,0.2,-12.90525775551796,0.007849491,1.0159287452697754,0.00025,-0.003966508895973675,150,52.29138935804367,0.05224609375,15.829648971557617
1.0024034,47,34816,737,17,0.15323251485824585,0.2,-12.916499477624892,0.008847304,1.016990065574646,0.00025,-0.007175009514321573,160,25.37633634209633,0.056787109375,15.332489013671875
4.951961,49,36864,737,18,0.03322821855545044,0.2,-12.927016508579253,0.008997288,1.0185731649398804,0.00025,-0.008093083227868192,170,61.902014422416684,0.06669921875,17.812076568603516
0.53003067,53,38912,733,19,0.19170331954956055,0.2,-12.937499356269836,0.0076759662,1.0189733505249023,0.00025,-0.0036358055425807835,180,14.131007140874862,0.06181640625,7.597689628601074
1.8476602,55,40960,732,20,0.010027527809143066,0.2,-12.947549206018447,0.009671559,1.0212998390197754,0.00025,-0.007396021883323556,190,72.75791339874267,0.07421875,44.95760726928711
-2.9337294,58,43008,732,21,-0.05465590953826904,0.2,-12.962791699171067,0.007386593,1.0224382877349854,0.00025,-0.006941285912762396,200,67.27545212507248,0.070556640625,29.35093116760254
-0.4503855,61,45056,729,22,0.08102858066558838,0.2,-12.972006851434708,0.008390695,1.0229965448379517,0.00025,-0.004809889846364967,210,56.69684220552445,0.04541015625,20.136653900146484
0.92618656,64,47104,729,23,0.016630113124847412,0.2,-12.973867821693421,0.0041375053,1.0228391885757446,0.00025,-0.0038945249922107904,220,125.15923480987549,0.03740234375,34.42079162597656
0.5639756,67,49152,730,24,0.26343482732772827,0.2,-12.987690991163253,0.012211997,1.0257174968719482,0.00025,-0.009929499654390384,230,13.719254314899445,0.16474609375,4.5542731285095215
3.320088,70,51200,730,25,0.0960378646850586,0.2,-13.001519709825516,0.0060240896,1.0267210006713867,0.00025,-0.005053304479224608,240,67.50625572204589,0.04521484375,37.02756118774414
