time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/std,train/clip_fraction,train/approx_kl
2048,1,1,1585,,,,,,,,,,,
4096,2,2,1494,0.2,0.00025,0.033476948738098145,1.4063997980207206,0.7981555461883545,-0.003117641803692095,-4.256503346562385,10,0.9985893368721008,0.02451171875,0.0036801444
6144,3,4,1459,0.2,0.00025,0.05475914478302002,22.824921470880508,11.149067878723145,-0.0042060699328430925,-4.2485970050096515,20,0.9955996870994568,0.023095703125,0.004816662
8192,4,5,1449,0.2,0.00025,0.21601355075836182,30.992206382751466,20.878463745117188,-0.0031498383294092493,-4.243077331781388,30,0.9956295490264893,0.01533203125,0.005598138
10240,5,7,1440,0.2,0.00025,0.47061461210250854,8.943352076411248,3.215606212615967,-0.0019260586705058813,-4.245192551612854,40,0.9969295859336853,0.029296875,0.004437901
12288,6,8,1438,0.2,0.00025,0.09695672988891602,54.055942583084104,15.295978546142578,-0.0010382370557636023,-4.24495442211628,50,0.9935620427131653,0.01025390625,0.0018272942
14336,7,10,1405,0.2,0.00025,0.11513251066207886,93.45793209075927,32.17023468017578,-0.0014260161435231567,-4.236020565032959,60,0.9936057925224304,0.002197265625,0.0029279646
16384,8,11,1403,0.2,0.00025,0.05816054344177246,16.094777250289916,8.296404838562012,-0.0018102958594681696,-4.237256723642349,70,0.9934396743774414,0.03330078125,0.0062487065
18432,9,13,1404,0.2,0.00025,0.17325907945632935,85.89490029811859,65.69747924804688,-0.005601563924574293,-4.236751508712769,80,0.9937637448310852,0.055126953125,0.00650537
20480,10,14,1405,0.2,0.00025,0.19423657655715942,28.9285650908947,14.555099487304688,-0.0024508951129973864,-4.226388171315193,90,0.9847118258476257,0.024755859375,0.0080294665
22528,11,16,1405,0.2,0.00025,-0.01962125301361084,10.683912801742554,4.921468257904053,-0.0028146426455350594,-4.213979384303093,100,0.9880766868591309,0.053466796875,0.006202438
24576,12,17,1404,0.2,0.00025,0.21680450439453125,50.66782968044281,31.53646469116211,-0.000979436541092582,-4.220934167504311,110,0.9884831309318542,0.03017578125,0.0055331737
26624,13,18,1404,0.2,0.00025,0.17694544792175293,65.23436062335968,35.86619186401367,-0.003384328293032013,-4.221189814805984,120,0.988560676574707,0.0392578125,0.0080299005
28672,14,20,1404,0.2,0.00025,-0.03272294998168945,14.006364434957504,6.008256435394287,-0.006084315694170073,-4.219445270299912,130,0.9868559837341309,0.066357421875,0.006846456
30720,15,21,1406,0.2,0.00025,0.13414311408996582,60.956580948829654,15.659690856933594,-0.0024859372831997463,-4.216177296638489,140,0.9869182705879211,0.026611328125,0.004402831
32768,16,23,1407,0.2,0.00025,0.02948528528213501,76.07368059158325,30.174158096313477,-0.0014412803313462064,-4.215748205780983,150,0.9867851734161377,0.0150390625,0.0034937216
34816,17,24,1407,0.2,0.00025,0.6566199064254761,18.304146885871887,10.277355194091797,-0.0022371175131411293,-4.216062703728676,160,0.9874292016029358,0.03525390625,0.0067689186
36864,18,26,1409,0.2,0.00025,0.23696482181549072,44.05523668527603,17.301292419433594,-0.005325567549152766,-4.217083355784416,170,0.9878943562507629,0.030615234375,0.0047660423
38912,19,27,1410,0.2,0.00025,0.08423948287963867,52.632556307315824,22.811378479003906,0.0007591678120661526,-4.226520654559136,180,0.9942976832389832,0.0150390625,0.00427517
40960,20,29,1411,0.2,0.00025,-0.0067015886306762695,11.172794020175933,5.256855487823486,-0.005737038007646333,-4.221371665596962,190,0.9818819165229797,0.070703125,0.0073555773
43008,21,30,1411,0.2,0.00025,0.12086200714111328,27.26584810614586,12.637969017028809,-0.0032912539361859674,-4.199198657274247,200,0.9801916480064392,0.032666015625,0.003870945
45056,22,31,1412,0.2,0.00025,0.12479245662689209,25.899141198396684,15.00338077545166,-0.0013432125386316329,-4.191752332448959,210,0.9779465198516846,0.03251953125,0.0033295914
47104,23,33,1412,0.2,0.00025,-0.0019829273223876953,5.817064797878265,2.397646903991699,-0.0027859114547027276,-4.184769800305366,220,0.9757513999938965,0.079296875,0.00489606
49152,24,35,1403,0.2,0.00025,0.09882867336273193,18.244745743274688,6.853998184204102,-0.006558982183923945,-4.187828296422959,230,0.9812029004096985,0.055322265625,0.005942556
51200,25,36,1404,0.2,0.00025,0.06984436511993408,51.54940317869186,44.13456726074219,-0.0009011908696265891,-4.19574382007122,240,0.9769086241722107,0.0404296875,0.005706215
53248,26,37,1403,0.2,0.00025,0.005152404308319092,14.645210400223732,9.638776779174805,-0.0010599329456454144,-4.178864803910256,250,0.973297119140625,0.029052734375,0.0057254983
55296,27,39,1402,0.2,0.00025,0.2090005874633789,15.373526194691658,7.8361358642578125,-0.0028030781060806474,-4.171511459350586,260,0.9719164967536926,0.017724609375,0.004006001
57344,28,40,1402,0.2,0.00025,0.21335065364837646,33.5925130546093,9.650830268859863,-0.004585925379069522,-4.167063257098198,270,0.9697383046150208,0.050830078125,0.0062955995
59392,29,42,1401,0.2,0.00025,0.16060787439346313,18.774129593372344,9.612028121948242,-0.0037221445236355066,-4.164819151163101,280,0.9705743789672852,0.071484375,0.0063314843
61440,30,43,1402,0.2,0.00025,0.31485915184020996,8.340144419670105,4.462507724761963,-0.007429307748680003,-4.16911610364914,290,0.972971498966217,0.062060546875,0.005669052
