train/learning_rate,train/entropy_loss,time/iterations,train/std,time/fps,train/reward,time/time_elapsed,train/n_updates,train/policy_loss,train/explained_variance,time/total_timesteps,train/value_loss
0.0007,-2.5768566131591797,5300,3.187100410461426,2144,-0.92132074,12,5299,0.4660830497741699,-0.07893908023834229,26500,1.093487024307251
0.0007,-2.580109119415283,5400,3.192626476287842,2143,2.0673137,12,5399,-4.459081172943115,0.04046887159347534,27000,2.5606613159179688
0.0007,-2.5777673721313477,5500,3.1862337589263916,2144,0.21100599,12,5499,-0.7119062542915344,0.004901885986328125,27500,1.388983964920044
0.0007,-2.565311908721924,5600,3.1474897861480713,2144,0.09332887,13,5599,2.8306336402893066,0.0,28000,1.2938735485076904
0.0007,-2.585225820541382,5700,3.2140719890594482,2144,-1.3659486,13,5699,-0.37159061431884766,-1.1920928955078125e-07,28500,0.6854871511459351
0.0007,-2.586763858795166,5800,3.2142648696899414,2144,0.6824421,13,5799,-4.634765625,0.0,29000,3.1242213249206543
0.0007,-2.5769219398498535,5900,3.1821582317352295,2145,2.171067,13,5899,4.310993671417236,0.0,29500,5.462512969970703
0.0007,-2.570185422897339,6000,3.1621108055114746,2145,-8.143434,13,5999,-6.232065677642822,-0.0015674829483032227,30000,10.63031005859375
0.0007,-2.566044330596924,6100,3.1489527225494385,2135,-0.25358045,14,6099,2.493013620376587,1.1920928955078125e-07,30500,1.0920932292938232
0.0007,-2.5756428241729736,6200,3.178934097290039,2135,-0.82826424,14,6199,-3.512263536453247,0.00026112794876098633,31000,2.806865930557251
0.0007,-2.5814566612243652,6300,3.1976656913757324,2135,0.6581663,14,6299,4.673018455505371,-0.003379344940185547,31500,4.7976484298706055
0.0007,-2.590365409851074,6400,3.2261834144592285,2135,0.25390664,14,6399,-0.6939846277236938,0.003680586814880371,32000,0.35862383246421814
0.0007,-2.600553035736084,6500,3.2591776847839355,2135,-0.76243484,15,6499,5.272069931030273,0.09402364492416382,32500,5.521931171417236
0.0007,-2.605980634689331,6600,3.276184558868408,2106,0.46479067,15,6599,10.499795913696289,0.07878851890563965,33000,27.16840171813965
0.0007,-2.606403112411499,6700,3.2784719467163086,2106,0.07453283,15,6699,0.4656923711299896,0.0,33500,0.052116282284259796
0.0007,-2.6145973205566406,6800,3.3051843643188477,2105,0.5619711,16,6799,2.109022617340088,-1.1920928955078125e-07,34000,1.0367454290390015
0.0007,-2.634451150894165,6900,3.3723948001861572,2106,0.0012252808,16,6899,0.009106692858040333,0.0,34500,1.6903955838643014e-05
0.0007,-2.6402032375335693,7000,3.392002582550049,2107,-0.0016213414,16,6999,-0.014873594045639038,0.0,35000,0.00024300898076035082
0.0007,-2.656996011734009,7100,3.447299003601074,2108,-0.6037541,16,7099,1.2765086889266968,0.0,35500,0.407827228307724
0.0007,-2.6655874252319336,7200,3.4788670539855957,2108,0.008797614,17,7199,-0.32715627551078796,-1.1920928955078125e-07,36000,0.015218362212181091
0.0007,-2.6793885231018066,7300,3.5337305068969727,2108,-0.011528217,17,7299,0.2376277893781662,0.0,36500,0.004591311328113079
0.0007,-2.69857120513916,7400,3.597792625427246,2109,-0.0014479797,17,7399,0.0033207847736775875,0.0,37000,0.0003720949753187597
0.0007,-2.7216434478759766,7500,3.6799821853637695,2109,0.0,17,7499,-0.13825181126594543,0.0,37500,0.0026656310074031353
0.0007,-2.750309944152832,7600,3.789372444152832,2110,-0.009562061,18,7599,-0.19821935892105103,0.0,38000,0.006147806532680988
0.0007,-2.786435127258301,7700,3.918850898742676,2111,0.01199144,18,7699,-1.7450847625732422,0.0,38500,0.2919296622276306
0.0007,-2.8108038902282715,7800,4.022152900695801,2110,-0.00037131694,18,7799,-0.02702333964407444,0.0,39000,0.00025287928292527795
0.0007,-2.8445959091186523,7900,4.162204265594482,2106,0.032607548,18,7899,0.0023582421708852053,1.1920928955078125e-07,39500,8.211443855543621e-06
0.0007,-2.880042552947998,8000,4.312368869781494,2106,-0.0060691517,18,7999,-0.009586844593286514,0.0,40000,3.0737166525796056e-05
0.0007,-2.908724784851074,8100,4.435555458068848,2102,-0.0017345047,19,8099,-0.07625564932823181,-1.1920928955078125e-07,40500,0.0006990640540607274
0.0007,-2.931668758392334,8200,4.541318893432617,2103,0.0,19,8199,-0.016798103228211403,0.0,41000,4.618032107828185e-05
0.0007,-2.9681639671325684,8300,4.706467628479004,2103,-0.0028417835,19,8299,-0.04204901307821274,0.0,41500,0.0004482017830014229
0.0007,-2.9903979301452637,8400,4.814701080322266,2093,0.0,20,8399,0.04046599939465523,0.0,42000,0.0002414939517620951
0.0007,-3.0290560722351074,8500,4.9923481941223145,2077,0.04642626,20,8499,-0.3065607249736786,0.0,42500,0.008173956535756588
0.0007,-3.061033248901367,8600,5.169414043426514,2075,0.017802577,20,8599,0.03159015625715256,0.0,43000,0.00038548855809494853
0.0007,-3.107025146484375,8700,5.40691614151001,2075,-0.019081311,20,8699,-0.0901416763663292,0.0,43500,0.0007540978258475661
0.0007,-3.148836135864258,8800,5.646960735321045,2074,0.1449947,21,8799,-0.021955370903015137,0.0,44000,0.0010756662813946605
0.0007,-3.1548500061035156,8900,5.670572280883789,2074,0.027387673,21,8899,-1.4791502952575684,0.0,44500,0.20513470470905304
0.0007,-3.174508571624756,9000,5.798666000366211,2074,-0.0073514287,21,8999,1.8418165445327759,1.1920928955078125e-07,45000,0.21115028858184814
0.0007,-3.1879682540893555,9100,5.866057395935059,2073,0.005061689,21,9099,-0.013727707788348198,0.0,45500,5.2592669817386195e-05
0.0007,-3.2009143829345703,9200,5.9420881271362305,2074,-0.37941214,22,9199,-1.3261736631393433,5.960464477539063e-08,46000,0.22337183356285095
0.0007,-3.2082245349884033,9300,5.987810134887695,2074,0.18114947,22,9299,33.635467529296875,-176.45736694335938,46500,108.28913879394531
0.0007,-3.2056567668914795,9400,5.967894554138184,2069,1.6352603,22,9399,4.466155052185059,0.21668410301208496,47000,4.965491771697998
0.0007,-3.2042877674102783,9500,5.9722795486450195,2065,-0.09739847,22,9499,-0.21149244904518127,0.0,47500,0.2973325848579407
0.0007,-3.2073981761932373,9600,5.982575416564941,2062,0.3320724,23,9599,-1.1858323812484741,0.0,48000,0.17783203721046448
0.0007,-3.2296721935272217,9700,6.111774444580078,2062,-0.35167244,23,9699,-2.6580920219421387,-0.10268652439117432,48500,1.3607038259506226
0.0007,-3.232773542404175,9800,6.11887788772583,2063,1.3675679,23,9799,-0.2684900164604187,0.021798312664031982,49000,4.985137939453125
0.0007,-3.2215404510498047,9900,6.0458526611328125,2062,1.6256064,23,9899,-1.5202244520187378,-0.42555367946624756,49500,1.2656291723251343
0.0007,-3.22184681892395,10000,6.065804481506348,2061,0.19970365,24,9999,1.9596688747406006,1.1920928955078125e-07,50000,0.674397349357605
