time/fps,time/time_elapsed,time/total_timesteps,time/iterations,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/value_loss,train/explained_variance,train/approx_kl,train/loss,train/std,train/learning_rate
1360,1,2048,1,,,,,,,,,,,
1279,3,4096,2,10,-5.672580775618553,-0.004834969594958239,0.048193359375,0.2,0.29811671702191234,0.1159408688545227,0.0052749272,0.06518581509590149,0.9984806776046753,0.00025
1259,4,6144,3,20,-5.6760733962059025,-0.007962115851114504,0.07041015625,0.2,5.33466458171606,0.016261398792266846,0.0067408807,1.3737716674804688,1.001900553703308,0.00025
1249,6,8192,4,30,-5.678769558668137,-0.005242993141291663,0.05146484375,0.2,10.836032052338123,0.060139000415802,0.0050008143,2.839855670928955,0.999653697013855,0.00025
1246,8,10240,5,40,-5.6671152234077455,-0.009036649781046435,0.07900390625,0.2,2.946483701467514,0.30416053533554077,0.008928204,1.4700753688812256,0.9958705902099609,0.00025
1243,9,12288,6,50,-5.667248231172562,-0.006923705014924053,0.045556640625,0.2,20.632645392417906,0.15456891059875488,0.0063385717,4.848498344421387,0.9999808073043823,0.00025
1241,11,14336,7,60,-5.674095159769058,-0.00345855102641508,0.02744140625,0.2,4.527238078415394,0.07762044668197632,0.004441141,2.2822320461273193,0.9984872937202454,0.00025
1240,13,16384,8,70,-5.667089280486107,-0.0031151279312325642,0.065869140625,0.2,0.8958113115280867,0.5096629858016968,0.008733367,0.35560742020606995,0.9969978332519531,0.00025
1239,14,18432,9,80,-5.665593537688255,-0.007373906951397657,0.05341796875,0.2,8.561371147632599,0.40811628103256226,0.007703041,6.521941184997559,0.9982138276100159,0.00025
1227,16,20480,10,90,-5.680546900629997,-0.004418203714885749,0.076513671875,0.2,0.29691839977167545,0.1430894136428833,0.006759648,0.07571738213300705,1.0043708086013794,0.00025
1227,18,22528,11,100,-5.690846154093743,-0.0005736367165809497,0.0228515625,0.2,0.03962442784104496,-0.11359524726867676,0.0048903353,-0.015272272750735283,1.0031931400299072,0.00025
1226,20,24576,12,110,-5.685266137123108,-0.005052568134851753,0.05771484375,0.2,0.17614008565433323,-0.04054689407348633,0.0049319156,0.042155489325523376,1.0016051530838013,0.00025
1225,21,26624,13,120,-5.680798956751824,-0.003302573807013687,0.02578125,0.2,7.339420285820961,0.3463931679725647,0.0057818945,4.548045635223389,1.0012222528457642,0.00025
1222,23,28672,14,130,-5.681943273544311,-0.006128213403280824,0.0755859375,0.2,5.345733071863651,0.46199947595596313,0.0076595536,3.462324857711792,1.0020809173583984,0.00025
1222,25,30720,15,140,-5.6807235181331635,-0.003983161458745599,0.02841796875,0.2,22.26236548423767,0.4143609404563904,0.005215722,8.502285957336426,0.9996463060379028,0.00025
1222,26,32768,16,150,-5.674650582671165,-0.002996932061796542,0.0474609375,0.2,12.235142531991006,-0.01964545249938965,0.0073572164,4.267496109008789,1.0000872611999512,0.00025
1222,28,34816,17,160,-5.676624575257302,-0.004708910817862488,0.04248046875,0.2,10.417381271719933,0.49725306034088135,0.005478434,4.8483662605285645,0.9998281002044678,0.00025
1223,30,36864,18,170,-5.676402178406716,-0.003279822668991983,0.01650390625,0.2,23.295553386211395,0.462213933467865,0.0051095765,8.035176277160645,1.000625491142273,0.00025
1224,31,38912,19,180,-5.672306987643242,-0.0032974459434626626,0.039208984375,0.2,33.459019953012465,0.5257846713066101,0.0057634274,24.412132263183594,0.9969581365585327,0.00025
1225,33,40960,20,190,-5.665624952316284,-0.0043525553512154145,0.032958984375,0.2,4.690748770534992,0.8486652970314026,0.0061368737,1.6966958045959473,0.998691976070404,0.00025
1225,35,43008,21,200,-5.6755248546600345,-0.0038405002094805242,0.06806640625,0.2,8.776018758118152,0.7555979490280151,0.0064402237,2.4437386989593506,1.0009417533874512,0.00025
1225,36,45056,22,210,-5.6788052946329115,-0.00834119446517434,0.102001953125,0.2,3.12600091509521,0.8249636888504028,0.008293774,0.8598718047142029,1.000244379043579,0.00025
1224,38,47104,23,220,-5.678764057159424,-0.0051582013700681275,0.077783203125,0.2,5.104941955208778,0.8825781941413879,0.0068689017,2.2790629863739014,1.0009725093841553,0.00025
1225,40,49152,24,230,-5.677853292226791,-0.004241368756629527,0.045361328125,0.2,16.307812732458114,0.5059025287628174,0.0071796663,9.932792663574219,0.999279260635376,0.00025
1219,41,51200,25,240,-5.670164781808853,-0.0035009088140213864,0.050439453125,0.2,25.9697143137455,0.4584006667137146,0.0061627273,11.414640426635742,0.997514545917511,0.00025
1219,43,53248,26,250,-5.674308386445046,-0.0010654526675352826,0.03984375,0.2,24.69681340456009,0.011145353317260742,0.0041476283,18.427112579345703,1.0028877258300781,0.00025
1219,45,55296,27,260,-5.6901412576437,-0.006523606640985236,0.030126953125,0.2,12.300120741128922,0.5041581988334656,0.005332537,5.984853267669678,1.0037662982940674,0.00025
1219,47,57344,28,270,-5.689890405535698,-0.002081437643209938,0.0453125,0.2,20.970187985897063,0.32377558946609497,0.0062382584,9.97053337097168,1.003377914428711,0.00025
1219,48,59392,29,280,-5.689828354120254,-0.005087345099309459,0.092431640625,0.2,34.32763377428055,0.002141892910003662,0.0091022225,14.078460693359375,1.0042212009429932,0.00025
1218,50,61440,30,290,-5.694380125403404,-0.0031689797426224684,0.0498046875,0.2,11.548673474788666,0.4933520555496216,0.009572765,3.2084453105926514,1.004500150680542,0.00025
