time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/explained_variance,train/std,train/value_loss
2,1,959,2048,,,,,,,,,,,
3,2,1071,4096,-5.666769498586655,0.0416015625,-0.006857983946974855,0.00025,0.0072424924,0.44183653593063354,10,0.2,0.0789867639541626,0.9954431653022766,1.0796902880072594
5,3,1108,6144,-5.661271458864212,0.054296875,-0.008435233484487981,0.00025,0.007285212,0.9746845364570618,20,0.2,0.08249574899673462,0.9973567128181458,2.3950949393212797
7,4,1133,8192,-5.663546922802925,0.0244140625,-0.0040149792446754875,0.00025,0.004387936,1.60824716091156,30,0.2,-0.002601146697998047,0.9962506294250488,3.542932817339897
8,5,1148,10240,-5.664561915397644,0.052099609375,-0.006607188633643091,0.00025,0.004926825,1.0535105466842651,40,0.2,0.07053470611572266,0.9989299774169922,2.3496300265192986
10,6,1146,12288,-5.6704803794622425,0.0216796875,-0.003092441755870823,0.00025,0.0051831566,1.9774219989776611,50,0.2,0.018698394298553467,0.9972913861274719,3.869104091823101
12,7,1144,14336,-5.658835172653198,0.035302734375,-0.004706404113676399,0.00025,0.0033862845,1.3240362405776978,60,0.2,0.14505916833877563,0.9942247867584229,2.9390188433229922
14,8,1126,16384,-5.660892760753631,0.032275390625,-0.0043388120000599885,0.00025,0.0043360675,1.9556866884231567,70,0.2,-0.00048291683197021484,0.9985198974609375,3.9992823883891107
16,9,1124,18432,-5.67464240193367,0.02294921875,-0.0028907081796205603,0.00025,0.0050598634,3.5135436058044434,80,0.2,0.10617965459823608,1.0004346370697021,8.283418861031532
18,10,1124,20480,-5.682835513353348,0.03037109375,-0.0022882316989125684,0.00025,0.0039900513,1.654833436012268,90,0.2,0.21581047773361206,1.00257408618927,5.611970293521881
20,11,1123,22528,-5.682014292478561,0.046875,-0.004712296059005893,0.00025,0.007414617,1.8407301902770996,100,0.2,0.141865074634552,1.0006096363067627,3.7812753662467005
23,12,1064,24576,-5.684308791160584,0.05068359375,-0.004605936363805086,0.00025,0.005855524,3.065364122390747,110,0.2,0.047029197216033936,1.0040251016616821,7.098687320947647
24,13,1065,26624,-5.696084809303284,0.046630859375,-0.002559774539258797,0.00025,0.006980596,1.7197614908218384,120,0.2,0.013062715530395508,1.0067522525787354,4.003246459364891
26,14,1070,28672,-5.6981665045022964,0.048974609375,-0.003881174512207508,0.00025,0.0069832196,2.6534295082092285,130,0.2,0.21637791395187378,1.0035094022750854,6.087431654334068
28,15,1077,30720,-5.6907792538404465,0.04296875,-0.0032360210723709317,0.00025,0.005395846,4.044135570526123,140,0.2,0.14247894287109375,1.0049965381622314,7.808020785450935
30,16,1085,32768,-5.693089798092842,0.052880859375,-0.0032965108926873653,0.00025,0.0068406584,3.8417227268218994,150,0.2,0.03690677881240845,1.002490758895874,6.350271661579609
31,17,1089,34816,-5.689562648534775,0.0720703125,-0.006152415598626249,0.00025,0.0066948365,5.518118858337402,160,0.2,-0.011555910110473633,1.0043002367019653,8.970521426200866
33,18,1091,36864,-5.693078929185868,0.05380859375,-0.005480813744361513,0.00025,0.0057628704,3.90958309173584,170,0.2,0.1889955997467041,1.0038789510726929,8.08479006588459
35,19,1092,38912,-5.684833046793938,0.039599609375,-0.003323589653882664,0.00025,0.005982477,13.071004867553711,180,0.2,0.12442195415496826,0.9999157190322876,27.251527631282805
37,20,1097,40960,-5.679120373725891,0.059423828125,-0.00428493061917834,0.00025,0.007976359,2.636826515197754,190,0.2,0.14107412099838257,1.0028597116470337,5.0091616153717045
39,21,1094,43008,-5.694782873988151,0.05361328125,-0.005491704866290093,0.00025,0.0063876053,3.52310848236084,200,0.2,0.2690216302871704,1.0058388710021973,7.05073901116848
40,22,1099,45056,-5.704662251472473,0.06904296875,-0.005183325536199846,0.00025,0.006948147,8.399218559265137,210,0.2,0.08344751596450806,1.0083134174346924,28.713946795463563
42,23,1098,47104,-5.71558852493763,0.05224609375,-0.003674278856487945,0.00025,0.0068594753,3.4374141693115234,220,0.2,-0.042911410331726074,1.0100446939468384,6.842395761609078
44,24,1096,49152,-5.714436107873917,0.031298828125,-0.004934042037348263,0.00025,0.0052695423,4.168430328369141,230,0.2,0.07103520631790161,1.009680151939392,10.16724523305893
46,25,1099,51200,-5.70800966322422,0.041064453125,-0.004452708695316688,0.00025,0.00593807,3.288731575012207,240,0.2,0.16787678003311157,1.0074979066848755,6.989145633578301
48,26,1103,53248,-5.7078697204589846,0.035009765625,-0.002004265153664164,0.00025,0.0051145605,4.0873637199401855,250,0.2,-0.04949307441711426,1.009819507598877,7.8842101961374285
50,27,1105,55296,-5.722146782279014,0.030859375,-0.0041946241428377105,0.00025,0.005751916,4.2992167472839355,260,0.2,0.252604603767395,1.0131969451904297,9.189113149046898
51,28,1106,57344,-5.729342436790466,0.019775390625,-0.0019743405806366353,0.00025,0.003311247,4.337925434112549,270,0.2,0.24735862016677856,1.0136350393295288,8.481353515386582
53,29,1106,59392,-5.735463079810143,0.021435546875,-0.00031001970637589693,0.00025,0.0032918616,5.046702861785889,280,0.2,0.20425128936767578,1.016836166381836,11.310010892152786
56,30,1082,61440,-5.743587473034859,0.05078125,-0.0052348547789733855,0.00025,0.006732191,2.9896817207336426,290,0.2,0.005984187126159668,1.0163401365280151,6.7143075346946715
