time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/explained_variance,train/std,train/value_loss
1,1,1280,2048,,,,,,,,,,,
3,2,1203,4096,-5.67154469192028,0.06923828125,-0.005425517825642601,0.00025,0.005867668,0.1879570186138153,10,0.2,0.07695949077606201,0.998379111289978,0.41233237739652395
5,3,1058,6144,-5.671865606307984,0.086962890625,-0.009000025782734155,0.00025,0.007047255,0.19473759829998016,20,0.2,0.16780632734298706,1.0004453659057617,0.4282688262872398
7,4,1075,8192,-5.680697712302208,0.023974609375,-0.0030196885229088364,0.00025,0.004666036,1.662607192993164,30,0.2,0.05050235986709595,1.0031406879425049,2.1911129470914603
9,5,1087,10240,-5.69410357773304,0.053662109375,-0.007341687352163717,0.00025,0.0072746305,1.2822411060333252,40,0.2,0.07389259338378906,1.0060826539993286,2.4313504189252853
11,6,1099,12288,-5.70653583407402,0.02236328125,-0.0042618573643267155,0.00025,0.0055153584,1.8050593137741089,50,0.2,0.05047541856765747,1.0109479427337646,5.535840748250484
13,7,1085,14336,-5.7268790125846865,0.076513671875,-0.009648462844779715,0.00025,0.006164021,0.4722934663295746,60,0.2,0.5569725632667542,1.01389741897583,1.0674220066517592
14,8,1094,16384,-5.735252240300179,0.055078125,-0.006386656874383334,0.00025,0.0070150173,0.6100711822509766,70,0.2,0.6443542242050171,1.0165648460388184,1.3411126289516688
16,9,1101,18432,-5.716852656006813,0.044482421875,-0.004358199465787038,0.00025,0.0051046377,0.02138461172580719,80,0.2,0.732792854309082,1.0062469244003296,0.14211716232821345
18,10,1107,20480,-5.699519684910774,0.042431640625,-0.0069694292236818,0.00025,0.006720407,0.7446780800819397,90,0.2,0.33943963050842285,1.0057767629623413,1.6659567944705487
21,11,1038,22528,-5.69886181652546,0.064453125,-0.005397776627796702,0.00025,0.006774059,0.4012320041656494,100,0.2,0.768527090549469,1.0055863857269287,0.8314650351181626
23,12,1045,24576,-5.695734035968781,0.0294921875,-0.0007527584326453507,0.00025,0.0062360996,5.498505592346191,110,0.2,0.04500091075897217,1.0045888423919678,9.467814469337464
25,13,1052,26624,-5.700786888599396,0.0421875,-0.004485409311018884,0.00025,0.0065205107,1.6002328395843506,120,0.2,0.13346564769744873,1.0083730220794678,3.5998764030635355
27,14,1060,28672,-5.70542422235012,0.025244140625,-0.002548323258815799,0.00025,0.005338758,2.148512601852417,130,0.2,0.002536952495574951,1.0071995258331299,7.781932397186756
28,15,1066,30720,-5.7019316226243975,0.0853515625,-0.0067023781288298775,0.00025,0.010891549,0.20146901905536652,140,0.2,0.6800805330276489,1.0060440301895142,0.6740202769637108
30,16,1072,32768,-5.697706788778305,0.043115234375,-0.004264396490179933,0.00025,0.0067591043,0.8231108784675598,150,0.2,0.4145665168762207,1.0059698820114136,1.5568357456475497
32,17,1077,34816,-5.703480133414269,0.02578125,-0.0019413258996792138,0.00025,0.0038794018,2.0165507793426514,160,0.2,0.09703582525253296,1.0078766345977783,3.2461411096155643
34,18,1082,36864,-5.702712813019753,0.044921875,-0.006206514680525288,0.00025,0.0063232365,0.6561638712882996,170,0.2,0.3178386688232422,1.0047247409820557,1.3523614957928658
35,19,1086,38912,-5.701745253801346,0.056005859375,-0.0037730523879872637,0.00025,0.006056085,3.577545404434204,180,0.2,0.4432832598686218,1.0078352689743042,5.565393225848675
37,20,1090,40960,-5.70351702272892,0.0404296875,-0.002344446739880368,0.00025,0.004684001,3.1740939617156982,190,0.2,0.14443600177764893,1.0060175657272339,6.5670073390007015
39,21,1093,43008,-5.6916455894708635,0.041357421875,-0.003656253398366971,0.00025,0.006502945,0.9704665541648865,200,0.2,0.23516845703125,1.0013285875320435,2.427788994461298
41,22,1095,45056,-5.671601703763008,0.0859375,-0.004551682851160877,0.00025,0.0067248386,0.917068600654602,210,0.2,0.41337746381759644,0.9971274137496948,1.6900466945022345
43,23,1089,47104,-5.665710884332657,0.053564453125,-0.00505151378310984,0.00025,0.0070237536,0.7909685969352722,220,0.2,0.31457656621932983,0.9989259243011475,1.6233390770852565
44,24,1092,49152,-5.667842212319374,0.0587890625,-0.008444307546596974,0.00025,0.008059048,2.8731558322906494,230,0.2,0.018411755561828613,0.9978847503662109,5.4080160044133665
46,25,1094,51200,-5.671914529800415,0.053662109375,-0.0062975677428767085,0.00025,0.006960978,2.6992101669311523,240,0.2,0.07169091701507568,1.0015151500701904,7.520913621783256
48,26,1097,53248,-5.681517347693443,0.038671875,-0.0018509427522076295,0.00025,0.004895149,0.963277280330658,250,0.2,0.04726642370223999,1.0017420053482056,2.2356058195233346
50,27,1100,55296,-5.6877661615610124,0.0298828125,-0.0029673418670427055,0.00025,0.0057218666,6.856196880340576,260,0.2,0.01591646671295166,1.0042800903320312,19.466676154732703
52,28,1102,57344,-5.685960796475411,0.085400390625,-0.0028391120955348014,0.00025,0.0072305817,1.51106858253479,270,0.2,0.45725101232528687,1.0009393692016602,3.3102011919021606
53,29,1104,59392,-5.685597345232964,0.085693359375,-0.005216468863363843,0.00025,0.008737577,1.1492034196853638,280,0.2,0.5730158090591431,1.004468560218811,2.235620727390051
55,30,1106,61440,-5.694482684135437,0.057568359375,-0.005276007897919044,0.00025,0.006891736,5.200653076171875,290,0.2,0.08469432592391968,1.0047905445098877,10.321009612083435
