time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/reward,train/entropy_loss,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/clip_range,train/std,train/clip_fraction,train/learning_rate,train/value_loss,train/explained_variance,train/loss
2048,0,3098,1,-0.03620619,,,,,,,,,,,
4096,1,2707,2,-0.24817777,-1.4282872691750526,-0.0008999960919027217,10,0.0023654252,0.2,1.0158448219299316,0.01103515625,0.00025,0.1927505443803966,0.0,0.07252828776836395
6144,2,2598,3,-0.11644898,-1.4340084455907345,0.0001555903276312165,20,0.00012439836,0.2,1.0140141248703003,0.0,0.00025,0.7007053595036268,3.5762786865234375e-07,0.7960633039474487
8192,3,2548,4,-0.14374338,-1.4281582213938235,-0.0029492796689737587,30,0.005604133,0.2,1.00324547290802,0.040380859375,0.00025,0.044381509884260595,0.0,0.00771197397261858
10240,4,2521,5,-6.4361835,-1.4303554274141788,-0.00045051633787807077,40,0.0003170545,0.2,1.021464467048645,0.00107421875,0.00025,1.441384196281433,0.0019153356552124023,0.8305509686470032
12288,4,2463,6,-0.0011092407,-1.442160861939192,-0.0013077791387331671,50,0.0023319693,0.2,1.0237239599227905,0.0041015625,0.00025,21.666294008493423,0.012552320957183838,12.70154857635498
14336,6,2383,7,-0.00040551554,-1.4371305204927922,-0.0007543399085989221,60,0.0039797877,0.2,1.0130616426467896,0.0462890625,0.00025,2.4077607351355255,1.1920928955078125e-07,0.240712970495224
16384,7,2338,8,0.82021487,-1.4286428347229958,-0.0010103830267325976,70,0.0047188066,0.2,1.0064566135406494,0.022119140625,0.00025,0.049404151330236346,-1.1920928955078125e-07,0.020415131002664566
18432,7,2344,9,0.37416413,-1.4250846371054648,-0.0016312585299601778,80,0.0042904792,0.2,1.0046143531799316,0.030078125,0.00025,0.640911677479744,0.0,0.39055851101875305
20480,8,2351,10,0.94341034,-1.4274634808301925,-0.001151265754015185,90,0.00079656625,0.2,1.013561725616455,0.001318359375,0.00025,11.198744785785674,0.014287829399108887,4.566232681274414
22528,9,2355,11,-1.392476,-1.4333986811339856,-0.0005350263469154015,100,0.0014539845,0.2,1.0153762102127075,0.00029296875,0.00025,30.931058913469315,-0.05576300621032715,14.014543533325195
24576,10,2359,12,0.3655878,-1.4350140266120435,-0.000292919046478346,110,0.0014194474,0.2,1.0169787406921387,0.00048828125,0.00025,18.27396141886711,0.013879537582397461,9.990821838378906
26624,11,2281,13,3.4297,-1.435809361934662,-0.001637733211100567,120,0.0034694946,0.2,1.0170269012451172,0.007177734375,0.00025,75.32417533397674,0.01446068286895752,38.606197357177734
28672,12,2231,14,1.9461643,-1.434703452885151,-6.63021593936719e-05,130,0.0013366712,0.2,1.0148582458496094,0.001708984375,0.00025,15.491023582220077,0.0233306884765625,7.892719268798828
30720,13,2233,15,-8.630669,-1.4345556244254112,-0.000691804954840336,140,0.0025732834,0.2,1.0165036916732788,0.007763671875,0.00025,75.06416330337524,0.02360367774963379,24.329923629760742
32768,14,2240,16,0.17022754,-1.4352650374174118,-3.749565512407571e-05,150,0.0020510699,0.2,1.0164141654968262,0.001611328125,0.00025,70.52474738359452,-0.005697369575500488,36.775001525878906
34816,15,2247,17,1.0928793,-1.4354029968380928,-0.0005788447655504569,160,0.00084328034,0.2,1.0168404579162598,0.001025390625,0.00025,47.04737460613251,0.02097797393798828,23.38608169555664
36864,16,2256,18,6.1100826,-1.4354212448000907,-0.0019176900925231167,170,0.0031099862,0.2,1.0158631801605225,0.018505859375,0.00025,103.79170315265655,0.024182558059692383,44.64010238647461
38912,17,2264,19,0.55795825,-1.435872782766819,-0.0006432959198718891,180,0.0028561014,0.2,1.0175074338912964,0.009814453125,0.00025,13.252562403678894,-0.0322110652923584,7.63139533996582
40960,18,2271,20,0.9802889,-1.4364143781363965,-0.000997456640470773,190,0.0039432906,0.2,1.0177607536315918,0.015869140625,0.00025,87.24805507659912,0.016172587871551514,26.324909210205078
43008,18,2277,21,-3.0752497,-1.4358027189970017,-0.003961166623048485,200,0.006747115,0.2,1.0158360004425049,0.051025390625,0.00025,69.07010215520859,0.006865084171295166,32.124446868896484
45056,19,2283,22,-0.6383154,-1.4350857682526112,-0.001023556741711218,210,0.0012783355,0.2,1.017316460609436,0.001025390625,0.00025,51.011739265918735,0.028264880180358887,30.584857940673828
47104,20,2282,23,0.57446,-1.4357463262975216,-0.0023639921128051355,220,0.0042474256,0.2,1.0159389972686768,0.033642578125,0.00025,108.94808843135834,0.007595062255859375,54.15967559814453
49152,21,2281,24,1.00843,-1.4326940074563026,-0.0025654067838331686,230,0.003946657,0.2,1.0111360549926758,0.034521484375,0.00025,15.438429582118989,0.0060686469078063965,5.637792587280273
51200,22,2286,25,7.539152,-1.4275555722415447,-0.001217873702989891,240,0.0027771592,0.2,1.0063753128051758,0.013037109375,0.00025,108.95904090404511,0.0132673978805542,56.29820251464844
