time/time_elapsed,time/fps,time/total_timesteps,train/reward,time/iterations,train/approx_kl,train/entropy_loss,train/std,train/clip_fraction,train/learning_rate,train/clip_range,train/loss,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/value_loss
14,2359,34816,-0.036624245,17,0.003410399,-1.4187521122395992,0.9950768947601318,0.01875,0.00025,0.2,-0.011392970569431782,0.8773360848426819,160,-0.005099575496569741,0.039060897415038195
15,2359,36864,-0.0023976117,18,0.0028754408,-1.40913565158844,0.9855951070785522,0.01875,0.00025,0.2,-0.007817814126610756,0.9323760867118835,170,-0.004479672553134151,0.013352804607711733
16,2359,38912,-0.13260317,19,0.003293668,-1.4161931969225408,1.0076751708984375,0.02158203125,0.00025,0.2,-0.0059628598392009735,0.9441782832145691,180,-0.005764325652853586,0.03809283146401867
17,2358,40960,0.034454722,20,0.003352237,-1.427738406509161,1.0078423023223877,0.023095703125,0.00025,0.2,0.016289951279759407,0.8540360331535339,190,-0.00673664260248188,0.052568870154209434
18,2358,43008,0.00019126885,21,0.004144276,-1.4300452291965484,1.0142325162887573,0.03349609375,0.00025,0.2,-0.008344662375748158,0.8796451091766357,200,-0.006265661856741644,0.023070947837550194
19,2357,45056,-0.012606545,22,0.0042804386,-1.430071298032999,1.0064886808395386,0.027734375,0.00025,0.2,-0.027311814948916435,0.9593101143836975,210,-0.007650271104648709,0.02142071244888939
19,2357,47104,0.006080103,23,0.005099143,-1.4288060344755649,1.0121525526046753,0.046484375,0.00025,0.2,-0.009307513944804668,0.9468044638633728,220,-0.007940272722044029,0.00964387972780969
20,2356,49152,0.0012456052,24,0.004139372,-1.4387268356978893,1.0249745845794678,0.034326171875,0.00025,0.2,-0.014076460152864456,0.9777490496635437,230,-0.007381414805422537,0.014080600134911947
21,2357,51200,0.052093353,25,0.0035470964,-1.4521039724349976,1.0413172245025635,0.0353515625,0.00025,0.2,-0.012272775173187256,0.9222844243049622,240,-0.006111426620918792,0.020316444151103497
22,2357,53248,0.048768695,26,0.0032877286,-1.454827431589365,1.0318927764892578,0.016748046875,0.00025,0.2,-0.012576274573802948,0.9604895710945129,250,-0.004270945908501744,0.007165330412681215
23,2357,55296,0.04130173,27,0.0034979726,-1.4553466103971004,1.0418440103530884,0.022265625,0.00025,0.2,-0.01964346505701542,0.9813073873519897,260,-0.006296025688061491,0.011511251429328694
24,2357,57344,0.08207367,28,0.0046382532,-1.4608943618834018,1.0405017137527466,0.034716796875,0.00025,0.2,-0.02628076821565628,0.9712039828300476,270,-0.006663686466345098,0.010426738552632741
25,2356,59392,0.021169238,29,0.0040883105,-1.4579074688255786,1.039247989654541,0.025927734375,0.00025,0.2,-0.02261059544980526,0.9641575217247009,280,-0.0068073750589974225,0.008647307025967166
26,2355,61440,0.030382952,30,0.004379647,-1.449123214185238,1.023747205734253,0.036962890625,0.00025,0.2,-0.02660386450588703,0.9671214818954468,290,-0.008011540441657417,0.01552595880930312
27,2334,63488,0.01986916,31,0.0038005305,-1.4374927647411824,1.0133056640625,0.031787109375,0.00025,0.2,-0.029579319059848785,0.9446228742599487,300,-0.006107728609640617,0.008988936719833873
28,2333,65536,0.0015372575,32,0.004430531,-1.4295137509703637,1.008560061454773,0.03349609375,0.00025,0.2,-0.023077985271811485,0.973341166973114,310,-0.006463388766860589,0.011237899621482939
29,2329,67584,-0.0025565205,33,0.0045009707,-1.424648279696703,1.0032119750976562,0.031005859375,0.00025,0.2,-0.007279377430677414,0.9201815724372864,320,-0.007705182873178273,0.028018436778802426
29,2326,69632,0.050724853,34,0.004073872,-1.4230848744511604,1.0031778812408447,0.037890625,0.00025,0.2,-0.021477047353982925,0.9534375667572021,330,-0.006801850334159099,0.007663539654458873
30,2324,71680,-0.111821115,35,0.0030121785,-1.4239341638982297,1.0064479112625122,0.02587890625,0.00025,0.2,-0.00872761756181717,0.9822809100151062,340,-0.00653205077687744,0.009200661769136786
31,2323,73728,-0.03381973,36,0.00494167,-1.421009161323309,0.9982646703720093,0.0380859375,0.00025,0.2,-0.01347351260483265,0.9683139324188232,350,-0.0076060862251324576,0.011465163333923556
33,2292,75776,0.010714645,37,0.0028842287,-1.409550639986992,0.9832788109779358,0.021044921875,0.00025,0.2,-0.026566045358777046,0.96214759349823,360,-0.005435376937384717,0.0064475599749130195
34,2283,77824,0.057894032,38,0.0054463297,-1.396662200987339,0.9719379544258118,0.050634765625,0.00025,0.2,-0.014591552317142487,0.9836527705192566,370,-0.0085261796542909,0.010045177274150774
35,2273,79872,0.022624947,39,0.004769639,-1.3926336966454982,0.9760643839836121,0.04580078125,0.00025,0.2,-0.02050257846713066,0.9176430106163025,380,-0.008139313347055577,0.013970772491302342
36,2269,81920,-0.0051139668,40,0.0046114507,-1.3965711817145348,0.9790803790092468,0.030712890625,0.00025,0.2,-0.003383203875273466,0.9759372472763062,390,-0.007425890868762508,0.01285069637815468
37,2248,83968,0.014936622,41,0.0037298005,-1.3982601918280124,0.9781469702720642,0.027783203125,0.00025,0.2,-0.023134183138608932,0.9723657369613647,400,-0.007559580297674983,0.014417349046561867
38,2208,86016,-0.061286703,42,0.0037284212,-1.4066564798355103,0.9953656792640686,0.029541015625,0.00025,0.2,-0.020516403019428253,0.9430950284004211,410,-0.006167936121346429,0.011613606329774484
40,2200,88064,-0.119757056,43,0.003616375,-1.4177055284380913,1.0003412961959839,0.0275390625,0.00025,0.2,-0.023612134158611298,0.9786607623100281,420,-0.007106472930172458,0.013224385885405355
41,2173,90112,-0.14677307,44,0.004708711,-1.4199983321130276,1.0006103515625,0.03994140625,0.00025,0.2,-0.004885164089500904,0.9462090730667114,430,-0.006719413513201289,0.025593664846383035
42,2163,92160,-0.008373486,45,0.005872543,-1.4219353757798672,1.0043407678604126,0.051220703125,0.00025,0.2,-0.031731151044368744,0.9351338148117065,440,-0.009899026817583945,0.010087133693741635
43,2154,94208,0.14728042,46,0.0039300555,-1.4195096485316754,0.9974907040596008,0.0322265625,0.00025,0.2,-0.0236041322350502,0.9808560609817505,450,-0.008044008071010467,0.012742051226086914
44,2157,96256,0.04196248,47,0.004795423,-1.4101501762866975,0.9874576330184937,0.035302734375,0.00025,0.2,-0.015625853091478348,0.8955513834953308,460,-0.006647282061749138,0.021097464876947924
45,2157,98304,-0.0010519086,48,0.004452571,-1.408343495428562,0.9907817840576172,0.04521484375,0.00025,0.2,-0.015309052541851997,0.9782849550247192,470,-0.008500609324983088,0.014572481490904465
46,2156,100352,0.035155237,49,0.0045266766,-1.4079816162586212,0.9856038689613342,0.045703125,0.00025,0.2,-0.02590915933251381,0.9639341235160828,480,-0.00885774405032862,0.025212663371348754
