time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/loss,train/n_updates,train/clip_range,train/explained_variance,train/std,train/value_loss
1,1,1340,2048,,,,,,,,,,,
3,2,1258,4096,-5.673812219500542,0.06259765625,-0.0052306240613688715,0.00025,0.006965974,0.18535900115966797,10,0.2,0.07705950736999512,0.9991140365600586,0.4022521203383803
5,3,1170,6144,-5.657075232267379,0.06142578125,-0.005971059948205948,0.00025,0.006014197,0.14949283003807068,20,0.2,0.283223032951355,0.9930549263954163,0.30988245056942104
6,4,1176,8192,-5.646991446614265,0.030322265625,-0.005174031702335924,0.00025,0.0062398952,1.2256640195846558,30,0.2,0.034152090549468994,0.9926176071166992,2.3501296661794187
8,5,1183,10240,-5.647312653064728,0.001025390625,-0.0013442521769320593,0.00025,0.002041697,5.879788875579834,40,0.2,0.008427321910858154,0.9935404062271118,11.350353160500527
10,6,1172,12288,-5.649280178546905,0.01201171875,-0.001440753038332332,0.00025,0.0032868076,6.551694393157959,50,0.2,0.07480460405349731,0.9929900169372559,21.17559360861778
12,7,1178,14336,-5.646046689152717,0.00517578125,-0.0003275088296504691,0.00025,0.0043647,13.249618530273438,60,0.2,0.06626695394515991,0.9922794103622437,31.0264204621315
13,8,1172,16384,-5.645481252670288,0.043115234375,-0.005645206160261295,0.00025,0.0062149903,2.317126750946045,70,0.2,0.0018960237503051758,0.9932247996330261,7.314681750535965
15,9,1167,18432,-5.653385111689568,0.023828125,-0.0034758311114273964,0.00025,0.005022647,13.325899124145508,80,0.2,0.011646032333374023,0.9966267943382263,24.577621364593504
17,10,1164,20480,-5.665801993012428,0.059375,-0.004873010108713061,0.00025,0.005628272,9.017534255981445,90,0.2,0.03203016519546509,0.9986962676048279,15.767686730623245
19,11,1167,22528,-5.679146894812584,0.05126953125,-0.00580191319459118,0.00025,0.0045489864,4.093138217926025,100,0.2,0.011341989040374756,1.003570556640625,8.268451610207558
21,12,1156,24576,-5.6956689059734344,0.024169921875,-0.0021086718828883023,0.00025,0.0030573232,16.226930618286133,110,0.2,0.040323734283447266,1.0062707662582397,24.86166889667511
23,13,1153,26624,-5.695038142800331,0.053125,-0.0024547970708226783,0.00025,0.0060464884,11.512038230895996,120,0.2,0.08833491802215576,1.0036636590957642,27.15302506685257
25,14,1124,28672,-5.690571510791779,0.03798828125,-0.004173009553051088,0.00025,0.0057057347,4.811886310577393,130,0.2,0.01003485918045044,1.0043615102767944,8.993575033545493
28,15,1077,30720,-5.696438521146774,0.05244140625,-0.00567807636980433,0.00025,0.0062936414,3.0218923091888428,140,0.2,0.07857364416122437,1.006798505783081,13.196072408556939
31,16,1052,32768,-5.702513366937637,0.029736328125,-0.003680644542328082,0.00025,0.0052636173,4.4612812995910645,150,0.2,0.0961567759513855,1.0072362422943115,12.510736173391342
33,17,1032,34816,-5.699141952395439,0.0619140625,-0.004445218194450718,0.00025,0.004599255,8.337495803833008,160,0.2,0.04269760847091675,1.0039350986480713,16.448951244354248
36,18,1020,36864,-5.695474615693092,0.02646484375,-0.002531774342060089,0.00025,0.0037384555,11.591208457946777,170,0.2,0.034694671630859375,1.006792664527893,34.09154804944992
38,19,1013,38912,-5.7121368765830995,0.029296875,-0.002048962557455525,0.00025,0.0018623951,20.357580184936523,180,0.2,0.014622509479522705,1.012621521949768,43.75474479198456
40,20,1007,40960,-5.731991264224052,0.0814453125,-0.003595952413161285,0.00025,0.006878926,11.720601081848145,190,0.2,0.014458954334259033,1.0158650875091553,22.859404534101486
42,21,1001,43008,-5.741595086455345,0.040673828125,-0.004263721505412832,0.00025,0.004495901,21.291711807250977,200,0.2,0.04926818609237671,1.0187580585479736,49.3408047914505
44,22,1006,45056,-5.747394493222236,0.034912109375,-0.0022959646768867968,0.00025,0.0057564275,26.986936569213867,210,0.2,0.04151958227157593,1.0170304775238037,47.396643948554996
46,23,1010,47104,-5.738805648684502,0.067236328125,-0.0026649166662537026,0.00025,0.0049542375,10.721919059753418,220,0.2,-0.008152365684509277,1.015231966972351,21.250743907690048
48,24,1017,49152,-5.723823961615563,0.06162109375,-0.005533911968814209,0.00025,0.008003045,14.158187866210938,230,0.2,0.07747292518615723,1.0101287364959717,43.83657309412956
49,25,1024,51200,-5.707693383097649,0.03720703125,-0.0019065696498728358,0.00025,0.0065898616,38.895259857177734,240,0.2,0.11492633819580078,1.0070428848266602,54.284126937389374
52,26,1023,53248,-5.70989194214344,0.054638671875,-0.0010976685211062432,0.00025,0.006953976,29.14895248413086,250,0.2,0.0204048752784729,1.0129307508468628,44.02996860742569
54,27,1022,55296,-5.729732146859169,0.041845703125,-0.002930809547251556,0.00025,0.0070696427,8.296034812927246,260,0.2,0.48734205961227417,1.0145461559295654,13.410323411226273
56,28,1018,57344,-5.736571472883225,0.05126953125,-0.003296352033794392,0.00025,0.0063185757,15.348634719848633,270,0.2,0.19455420970916748,1.0169352293014526,44.090861678123474
58,29,1021,59392,-5.73982824087143,0.062548828125,-0.0018311278661713004,0.00025,0.007491856,25.240562438964844,280,0.2,-0.006610870361328125,1.0138781070709229,48.399327194690706
60,30,1023,61440,-5.7262575089931484,0.065966796875,-0.006478653839440085,0.00025,0.00880716,6.837536811828613,290,0.2,0.46307867765426636,1.0131856203079224,11.086145555973053
