time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/std,train/clip_fraction,train/approx_kl
2048,1,1,1469,,,,,,,,,,,
4096,2,3,1318,0.2,0.00025,0.01706719398498535,3.729338213801384,1.5639550685882568,-0.006859357385837939,-4.261006233096123,10,1.0020084381103516,0.05458984375,0.006206713
6144,3,6,1000,0.2,0.00025,0.053712308406829834,3.1849015057086945,1.4498552083969116,-0.0059181174321565775,-4.2605771094560625,20,0.9999672770500183,0.02548828125,0.004885295
8192,4,7,1069,0.2,0.00025,0.05311465263366699,5.356605099141598,1.8430368900299072,-0.0034614642267115415,-4.2615658164024355,30,1.0040192604064941,0.0279296875,0.004225597
10240,5,9,1119,0.2,0.00025,0.08568352460861206,5.759283946454525,3.416593074798584,-0.0031470426882151516,-4.263735622167587,40,1.0001264810562134,0.02333984375,0.004766792
12288,6,10,1165,0.2,0.00025,0.004961669445037842,9.64100485742092,4.229945659637451,-0.003900202292425092,-4.251029747724533,50,0.9968183636665344,0.022314453125,0.0041066417
14336,7,11,1202,0.2,0.00025,0.09759122133255005,1.2211208783090115,0.31842559576034546,-0.003789898063405417,-4.243675824999809,60,0.9951536655426025,0.027734375,0.0048599234
16384,8,13,1233,0.2,0.00025,0.28148049116134644,2.0938782416284085,0.9759056568145752,-0.007331171576515772,-4.250311574339866,70,0.9998403191566467,0.084716796875,0.009226218
18432,9,14,1258,0.2,0.00025,0.24316394329071045,5.167686787247658,2.866208076477051,-0.0044315272913081575,-4.251300460100174,80,0.9949662089347839,0.027490234375,0.005726598
20480,10,16,1278,0.2,0.00025,0.2340707778930664,7.405138891935349,5.600887298583984,-0.0023230373946717007,-4.239936429262161,90,0.993351936340332,0.02197265625,0.004466424
22528,11,17,1294,0.2,0.00025,0.24281179904937744,8.436760222911834,4.704662799835205,-0.0025682518229587004,-4.241142183542252,100,0.9970548748970032,0.0228515625,0.0047752284
24576,12,18,1310,0.2,0.00025,-0.03797304630279541,9.414773002266884,4.059412002563477,-0.0030390751024242492,-4.2451892495155334,110,0.9944313168525696,0.025732421875,0.005363266
26624,13,20,1322,0.2,0.00025,0.34482020139694214,8.24798654615879,4.207342147827148,-0.005957396246958524,-4.233646991848945,120,0.9898878931999207,0.042333984375,0.005652458
28672,14,21,1323,0.2,0.00025,0.4812808632850647,4.459651724994183,2.2185962200164795,-0.0048150989896385,-4.239180240035057,130,0.9982737898826599,0.044482421875,0.004988427
30720,15,23,1332,0.2,0.00025,0.6063392758369446,4.071567273139953,1.5179154872894287,-0.0027949954936048018,-4.2503762394189835,140,0.9975652098655701,0.029931640625,0.006748658
32768,16,24,1337,0.2,0.00025,0.4026855230331421,4.054551377892494,2.4000308513641357,-0.002214675207505934,-4.250882685184479,150,1.0005974769592285,0.072265625,0.008632961
34816,17,25,1340,0.2,0.00025,0.16674834489822388,9.617627343535423,4.015916347503662,-0.0006270954792853445,-4.262430065870285,160,1.004520297050476,0.014794921875,0.00241836
36864,18,27,1339,0.2,0.00025,0.07420790195465088,4.959181317687035,2.1929335594177246,-0.002367874255287461,-4.273873794078827,170,1.0066829919815063,0.030810546875,0.0054555037
38912,19,29,1340,0.2,0.00025,0.4252138137817383,6.688562189042568,3.499117612838745,-0.0027667735601426104,-4.278623408079147,180,1.0088777542114258,0.027294921875,0.0033589113
40960,20,30,1343,0.2,0.00025,0.412577748298645,9.97979998588562,5.739560604095459,-0.004460817022481934,-4.2820834666490555,190,1.0084342956542969,0.0404296875,0.005626496
43008,21,31,1346,0.2,0.00025,0.19992780685424805,10.046801486611367,4.050522804260254,-0.0020686008443590253,-4.281372383236885,200,1.0085856914520264,0.03388671875,0.004333306
45056,22,33,1349,0.2,0.00025,0.1995331048965454,9.87726930975914,4.804241180419922,-0.004143474376178347,-4.2830220520496365,210,1.0096911191940308,0.054443359375,0.010643657
47104,23,34,1352,0.2,0.00025,0.18791764974594116,4.975371530652046,2.39915132522583,-0.0032294989068759605,-4.293293580412865,220,1.0164471864700317,0.0541015625,0.0061210133
49152,24,36,1353,0.2,0.00025,0.35866403579711914,6.594456192851067,2.7112882137298584,-0.005482217328972183,-4.307608041167259,230,1.019311547279358,0.044384765625,0.005056465
51200,25,37,1353,0.2,0.00025,0.3795009255409241,6.19878464192152,2.264960527420044,-0.004406065790681169,-4.317844980955124,240,1.0215283632278442,0.05908203125,0.0053926893
53248,26,39,1354,0.2,0.00025,0.3140157461166382,9.354611775279045,5.121632099151611,-0.004091101908124983,-4.324212169647216,250,1.024332880973816,0.06328125,0.0076534166
55296,27,40,1356,0.2,0.00025,0.3566451668739319,7.976809111237526,4.489564895629883,-0.003517991927219555,-4.320153623819351,260,1.0174922943115234,0.068310546875,0.006599429
57344,28,42,1361,0.2,0.00025,0.07552170753479004,6.628893622756005,2.94805645942688,-0.001750882071792148,-4.304275777935982,270,1.01561439037323,0.06650390625,0.0071316324
59392,29,43,1359,0.2,0.00025,0.319963276386261,7.135839718580246,2.7480411529541016,-0.0026932827924611045,-4.303772729635239,280,1.0164599418640137,0.048779296875,0.005882526
61440,30,45,1362,0.2,0.00025,0.20311957597732544,9.798350092768668,5.04193639755249,-0.0017908778972923756,-4.30100277364254,290,1.014705777168274,0.02802734375,0.004155136
