time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss,train/loss,train/policy_gradient_loss,train/entropy_loss,train/n_updates,train/std,train/clip_fraction,train/approx_kl
2048,1,1,1644,,,,,,,,,,,
4096,2,2,1433,0.2,0.00025,0.05772233009338379,0.5545825699344278,0.17782458662986755,-0.005418421977083199,-4.2562378466129305,10,0.9985343813896179,0.053759765625,0.010364417
6144,3,4,1436,0.2,0.00025,0.06650906801223755,2.348207899183035,0.5508061647415161,-0.0025727722255396656,-4.255025854706764,20,1.0002285242080688,0.0017578125,0.0020321924
8192,4,5,1402,0.2,0.00025,0.3997098207473755,1.4712196195498108,0.47777485847473145,-0.005759002649574541,-4.254689925909043,30,0.9976422786712646,0.043994140625,0.0067255516
10240,5,7,1368,0.2,0.00025,0.07212096452713013,0.5655147034674883,0.17787525057792664,-0.0030935952847357838,-4.249258640408516,40,0.9971108436584473,0.057421875,0.0066591688
12288,6,8,1384,0.2,0.00025,0.0009880661964416504,5.246197967231273,2.1311111450195312,-0.002203466276114341,-4.251982405781746,50,0.9996381402015686,0.023974609375,0.003647273
14336,7,10,1394,0.2,0.00025,-0.02512192726135254,8.232576382160186,3.736048936843872,-0.0033128671973827297,-4.25005901157856,60,0.9946515560150146,0.032958984375,0.00586372
16384,8,11,1403,0.2,0.00025,0.08592641353607178,7.589073228836059,3.331583261489868,-0.003715583457960747,-4.242682030797004,70,0.9957273602485657,0.01767578125,0.0041490057
18432,9,13,1410,0.2,0.00025,0.05394214391708374,6.592576615512371,3.0934624671936035,-0.0021757449205324518,-4.243607115745545,80,0.994865894317627,0.016455078125,0.003998067
20480,10,14,1416,0.2,0.00025,0.10871690511703491,7.106718516349792,3.2779033184051514,-0.0018415881771943533,-4.241864848136902,90,0.9955390095710754,0.010595703125,0.0031054732
22528,11,15,1421,0.2,0.00025,0.2176342010498047,13.4451072961092,7.059267044067383,-0.0018780771380988881,-4.2501913666725155,100,1.0003023147583008,0.025634765625,0.005123821
24576,12,17,1414,0.2,0.00025,0.18372005224227905,14.372247225046157,5.728362083435059,-0.005881978024262935,-4.2550398916006085,110,0.9988967776298523,0.035009765625,0.005260657
26624,13,18,1406,0.2,0.00025,0.08692705631256104,11.652340838313103,6.372425079345703,-0.0011382615255570272,-4.244732055068016,120,0.9912506937980652,0.009765625,0.001980713
28672,14,20,1400,0.2,0.00025,0.38325077295303345,12.839082342386245,5.906663417816162,-0.0022144534741528332,-4.222859358787536,130,0.9856209754943848,0.01142578125,0.0038493907
30720,15,22,1374,0.2,0.00025,0.2569204568862915,16.565947705507277,11.194014549255371,-0.0022151360753923655,-4.203774815797805,140,0.9786543846130371,0.01162109375,0.0039047245
32768,16,23,1375,0.2,0.00025,0.299268901348114,22.992473822832107,9.549800872802734,-0.0042693458643043415,-4.186244723200798,150,0.9740098118782043,0.032861328125,0.004298378
34816,17,25,1379,0.2,0.00025,0.37830883264541626,10.982962343096734,5.048136234283447,-0.0017563069995958358,-4.177040699124336,160,0.9730706810951233,0.0185546875,0.0058176247
36864,18,26,1375,0.2,0.00025,0.45733553171157837,16.510560131073,8.87201976776123,-0.004786558316845912,-4.17909297645092,170,0.9761040806770325,0.039892578125,0.0049938317
38912,19,28,1351,0.2,0.00025,0.2318810224533081,23.341209495067595,12.528846740722656,-0.001831393557949923,-4.186144265532493,180,0.9774487018585205,0.01767578125,0.0047863973
40960,20,30,1342,0.2,0.00025,0.29675257205963135,26.430821812152864,9.424094200134277,-0.0029113160955603233,-4.188887262344361,190,0.9777689576148987,0.038720703125,0.0063620405
43008,21,31,1346,0.2,0.00025,0.3606635332107544,13.087446221709252,4.97103214263916,-0.0033855035988381134,-4.191604980826378,200,0.9789069294929504,0.034228515625,0.004135168
45056,22,35,1269,0.2,0.00025,0.5261044502258301,21.387420350313185,16.501235961914062,-0.004443035177246202,-4.184922182559967,210,0.9738976359367371,0.053515625,0.0058635846
47104,23,37,1266,0.2,0.00025,0.31904488801956177,26.979824554920196,10.685550689697266,-0.003351081712753512,-4.180202600359917,220,0.9745987057685852,0.034375,0.00635977
49152,24,39,1258,0.2,0.00025,0.14898532629013062,37.498018050193785,20.110958099365234,-0.0033079456596169622,-4.176140075922012,230,0.972052276134491,0.0322265625,0.006825366
51200,25,41,1221,0.2,0.00025,0.40114516019821167,16.11629037261009,6.3526997566223145,-0.002874483761843294,-4.17048612833023,240,0.9709694981575012,0.02861328125,0.0034410274
53248,26,43,1227,0.2,0.00025,0.32613539695739746,30.16261616945267,10.207308769226074,-0.0005757185121183283,-4.1665651321411135,250,0.9695296287536621,0.0169921875,0.003022678
55296,27,44,1235,0.2,0.00025,0.28061962127685547,37.713237726688384,16.970809936523438,-0.0023695634125033395,-4.163436776399612,260,0.9699783325195312,0.026318359375,0.0028726526
57344,28,46,1242,0.2,0.00025,-0.025319933891296387,35.45306799411774,20.371774673461914,-0.0022976741296588444,-4.165853574872017,270,0.970350444316864,0.063232421875,0.009327549
59392,29,47,1249,0.2,0.00025,0.34519505500793457,21.074102157354353,10.870636940002441,-0.0016059220957686192,-4.155323880910873,280,0.9615593552589417,0.0544921875,0.0064290045
61440,30,48,1255,0.2,0.00025,0.33558011054992676,32.57275232076645,14.561139106750488,-0.002683975244872272,-4.133220916986465,290,0.9583225846290588,0.041943359375,0.004660545
